item,condition,critical_region
1567,MINUS_FILLER_PLUS_GAP,eventually
1567,PLUS_FILLER_MINUS_GAP,Kim
1567,MINUS_FILLER_MINUS_GAP,Kim
1568,PLUS_FILLER_PLUS_GAP,eventually
1568,MINUS_FILLER_PLUS_GAP,eventually
1568,PLUS_FILLER_MINUS_GAP,you
1568,MINUS_FILLER_MINUS_GAP,you
1569,PLUS_FILLER_PLUS_GAP,eventually
1569,MINUS_FILLER_PLUS_GAP,eventually
1569,PLUS_FILLER_MINUS_GAP,us
1569,MINUS_FILLER_MINUS_GAP,us
1570,PLUS_FILLER_PLUS_GAP,eventually
1570,MINUS_FILLER_PLUS_GAP,eventually
1570,PLUS_FILLER_MINUS_GAP,Kim
1570,MINUS_FILLER_MINUS_GAP,Kim
1571,PLUS_FILLER_PLUS_GAP,eventually
1571,MINUS_FILLER_PLUS_GAP,eventually
1571,PLUS_FILLER_MINUS_GAP,you
1571,MINUS_FILLER_MINUS_GAP,you
1572,PLUS_FILLER_PLUS_GAP,eventually
1572,MINUS_FILLER_PLUS_GAP,eventually
1572,PLUS_FILLER_MINUS_GAP,us
1572,MINUS_FILLER_MINUS_GAP,us
1573,PLUS_FILLER_PLUS_GAP,soon
1573,MINUS_FILLER_PLUS_GAP,soon
1573,PLUS_FILLER_MINUS_GAP,us
1573,MINUS_FILLER_MINUS_GAP,us
1574,PLUS_FILLER_PLUS_GAP,soon
1574,MINUS_FILLER_PLUS_GAP,soon
1574,PLUS_FILLER_MINUS_GAP,Kim
1574,MINUS_FILLER_MINUS_GAP,Kim
1575,PLUS_FILLER_PLUS_GAP,soon
1575,MINUS_FILLER_PLUS_GAP,soon
1575,PLUS_FILLER_MINUS_GAP,you
1575,MINUS_FILLER_MINUS_GAP,you
1576,PLUS_FILLER_PLUS_GAP,soon
1576,MINUS_FILLER_PLUS_GAP,soon
1576,PLUS_FILLER_MINUS_GAP,us
1576,MINUS_FILLER_MINUS_GAP,us
1577,PLUS_FILLER_PLUS_GAP,soon
1577,MINUS_FILLER_PLUS_GAP,soon
1577,PLUS_FILLER_MINUS_GAP,Kim
1577,MINUS_FILLER_MINUS_GAP,Kim
1578,PLUS_FILLER_PLUS_GAP,soon
1578,MINUS_FILLER_PLUS_GAP,soon
1578,PLUS_FILLER_MINUS_GAP,you
1578,MINUS_FILLER_MINUS_GAP,you
1579,PLUS_FILLER_PLUS_GAP,eventually
1579,MINUS_FILLER_PLUS_GAP,eventually
1579,PLUS_FILLER_MINUS_GAP,Kim
1579,MINUS_FILLER_MINUS_GAP,Kim
1580,PLUS_FILLER_PLUS_GAP,eventually
1580,MINUS_FILLER_PLUS_GAP,eventually
1580,PLUS_FILLER_MINUS_GAP,us
1580,MINUS_FILLER_MINUS_GAP,us
1581,PLUS_FILLER_PLUS_GAP,eventually
1581,MINUS_FILLER_PLUS_GAP,eventually
1581,PLUS_FILLER_MINUS_GAP,you
1581,MINUS_FILLER_MINUS_GAP,you
1582,PLUS_FILLER_PLUS_GAP,eventually
1582,MINUS_FILLER_PLUS_GAP,eventually
1582,PLUS_FILLER_MINUS_GAP,Kim
1582,MINUS_FILLER_MINUS_GAP,Kim
1583,PLUS_FILLER_PLUS_GAP,eventually
1583,MINUS_FILLER_PLUS_GAP,eventually
1583,PLUS_FILLER_MINUS_GAP,us
1583,MINUS_FILLER_MINUS_GAP,us
1584,PLUS_FILLER_PLUS_GAP,eventually
1584,MINUS_FILLER_PLUS_GAP,eventually
1584,PLUS_FILLER_MINUS_GAP,you
1584,MINUS_FILLER_MINUS_GAP,you
1585,PLUS_FILLER_PLUS_GAP,soon
1585,MINUS_FILLER_PLUS_GAP,soon
1585,PLUS_FILLER_MINUS_GAP,Kim
1585,MINUS_FILLER_MINUS_GAP,Kim
1586,PLUS_FILLER_PLUS_GAP,soon
1586,MINUS_FILLER_PLUS_GAP,soon
1586,PLUS_FILLER_MINUS_GAP,us
1586,MINUS_FILLER_MINUS_GAP,us
1587,PLUS_FILLER_PLUS_GAP,soon
1587,MINUS_FILLER_PLUS_GAP,soon
1587,PLUS_FILLER_MINUS_GAP,you
1587,MINUS_FILLER_MINUS_GAP,you
1588,PLUS_FILLER_PLUS_GAP,soon
1588,MINUS_FILLER_PLUS_GAP,soon
1588,PLUS_FILLER_MINUS_GAP,Kim
1588,MINUS_FILLER_MINUS_GAP,Kim
1589,PLUS_FILLER_PLUS_GAP,soon
1589,MINUS_FILLER_PLUS_GAP,soon
1589,PLUS_FILLER_MINUS_GAP,us
1589,MINUS_FILLER_MINUS_GAP,us
1590,PLUS_FILLER_PLUS_GAP,soon
1590,MINUS_FILLER_PLUS_GAP,soon
1590,PLUS_FILLER_MINUS_GAP,you
1590,MINUS_FILLER_MINUS_GAP,you
1591,PLUS_FILLER_PLUS_GAP,eventually
1591,MINUS_FILLER_PLUS_GAP,eventually
1591,PLUS_FILLER_MINUS_GAP,you
1591,MINUS_FILLER_MINUS_GAP,you
1592,PLUS_FILLER_PLUS_GAP,eventually
1592,MINUS_FILLER_PLUS_GAP,eventually
1592,PLUS_FILLER_MINUS_GAP,us
1592,MINUS_FILLER_MINUS_GAP,us
1593,PLUS_FILLER_PLUS_GAP,eventually
1593,MINUS_FILLER_PLUS_GAP,eventually
1593,PLUS_FILLER_MINUS_GAP,Kim
1593,MINUS_FILLER_MINUS_GAP,Kim
1594,PLUS_FILLER_PLUS_GAP,eventually
1594,MINUS_FILLER_PLUS_GAP,eventually
1594,PLUS_FILLER_MINUS_GAP,you
1594,MINUS_FILLER_MINUS_GAP,you
1595,PLUS_FILLER_PLUS_GAP,eventually
1595,MINUS_FILLER_PLUS_GAP,eventually
1595,PLUS_FILLER_MINUS_GAP,us
1595,MINUS_FILLER_MINUS_GAP,us
1596,PLUS_FILLER_PLUS_GAP,eventually
1596,MINUS_FILLER_PLUS_GAP,eventually
1596,PLUS_FILLER_MINUS_GAP,Kim
1596,MINUS_FILLER_MINUS_GAP,Kim
1597,PLUS_FILLER_PLUS_GAP,soon
1597,MINUS_FILLER_PLUS_GAP,soon
1597,PLUS_FILLER_MINUS_GAP,us
1597,MINUS_FILLER_MINUS_GAP,us
1598,PLUS_FILLER_PLUS_GAP,soon
1598,MINUS_FILLER_PLUS_GAP,soon
1598,PLUS_FILLER_MINUS_GAP,Kim
1598,MINUS_FILLER_MINUS_GAP,Kim
1599,PLUS_FILLER_PLUS_GAP,soon
1599,MINUS_FILLER_PLUS_GAP,soon
1599,PLUS_FILLER_MINUS_GAP,you
1599,MINUS_FILLER_MINUS_GAP,you
1600,PLUS_FILLER_PLUS_GAP,soon
1600,MINUS_FILLER_PLUS_GAP,soon
1600,PLUS_FILLER_MINUS_GAP,us
1600,MINUS_FILLER_MINUS_GAP,us
1601,PLUS_FILLER_PLUS_GAP,soon
1601,MINUS_FILLER_PLUS_GAP,soon
1601,PLUS_FILLER_MINUS_GAP,Kim
1601,MINUS_FILLER_MINUS_GAP,Kim
1602,PLUS_FILLER_PLUS_GAP,soon
1602,MINUS_FILLER_PLUS_GAP,soon
1602,PLUS_FILLER_MINUS_GAP,you
1602,MINUS_FILLER_MINUS_GAP,you
1603,PLUS_FILLER_PLUS_GAP,eventually
1603,MINUS_FILLER_PLUS_GAP,eventually
1603,PLUS_FILLER_MINUS_GAP,you
1603,MINUS_FILLER_MINUS_GAP,you
1604,PLUS_FILLER_PLUS_GAP,eventually
1604,MINUS_FILLER_PLUS_GAP,eventually
1604,PLUS_FILLER_MINUS_GAP,us
1604,MINUS_FILLER_MINUS_GAP,us
1605,PLUS_FILLER_PLUS_GAP,eventually
1605,MINUS_FILLER_PLUS_GAP,eventually
1605,PLUS_FILLER_MINUS_GAP,Kim
1605,MINUS_FILLER_MINUS_GAP,Kim
1606,PLUS_FILLER_PLUS_GAP,eventually
1606,MINUS_FILLER_PLUS_GAP,eventually
1606,PLUS_FILLER_MINUS_GAP,you
1606,MINUS_FILLER_MINUS_GAP,you
1607,PLUS_FILLER_PLUS_GAP,eventually
1607,MINUS_FILLER_PLUS_GAP,eventually
1607,PLUS_FILLER_MINUS_GAP,us
1607,MINUS_FILLER_MINUS_GAP,us
1608,PLUS_FILLER_PLUS_GAP,eventually
1608,MINUS_FILLER_PLUS_GAP,eventually
1608,PLUS_FILLER_MINUS_GAP,Kim
1608,MINUS_FILLER_MINUS_GAP,Kim
1609,PLUS_FILLER_PLUS_GAP,soon
1609,MINUS_FILLER_PLUS_GAP,soon
1609,PLUS_FILLER_MINUS_GAP,us
1609,MINUS_FILLER_MINUS_GAP,us
1610,PLUS_FILLER_PLUS_GAP,soon
1610,MINUS_FILLER_PLUS_GAP,soon
1610,PLUS_FILLER_MINUS_GAP,you
1610,MINUS_FILLER_MINUS_GAP,you
1611,PLUS_FILLER_PLUS_GAP,soon
1611,MINUS_FILLER_PLUS_GAP,soon
1611,PLUS_FILLER_MINUS_GAP,Kim
1611,MINUS_FILLER_MINUS_GAP,Kim
1612,PLUS_FILLER_PLUS_GAP,soon
1612,MINUS_FILLER_PLUS_GAP,soon
1612,PLUS_FILLER_MINUS_GAP,us
1612,MINUS_FILLER_MINUS_GAP,us
1613,PLUS_FILLER_PLUS_GAP,soon
1613,MINUS_FILLER_PLUS_GAP,soon
1613,PLUS_FILLER_MINUS_GAP,you
1613,MINUS_FILLER_MINUS_GAP,you
1614,PLUS_FILLER_PLUS_GAP,soon
1614,MINUS_FILLER_PLUS_GAP,soon
1614,PLUS_FILLER_MINUS_GAP,Kim
1614,MINUS_FILLER_MINUS_GAP,Kim
1615,PLUS_FILLER_PLUS_GAP,eventually
1615,MINUS_FILLER_PLUS_GAP,eventually
1615,PLUS_FILLER_MINUS_GAP,us
1615,MINUS_FILLER_MINUS_GAP,us
1616,PLUS_FILLER_PLUS_GAP,eventually
1616,MINUS_FILLER_PLUS_GAP,eventually
1616,PLUS_FILLER_MINUS_GAP,you
1616,MINUS_FILLER_MINUS_GAP,you
1617,PLUS_FILLER_PLUS_GAP,eventually
1617,MINUS_FILLER_PLUS_GAP,eventually
1617,PLUS_FILLER_MINUS_GAP,Kim
1617,MINUS_FILLER_MINUS_GAP,Kim
1618,PLUS_FILLER_PLUS_GAP,eventually
1618,MINUS_FILLER_PLUS_GAP,eventually
1618,PLUS_FILLER_MINUS_GAP,us
1618,MINUS_FILLER_MINUS_GAP,us
1619,PLUS_FILLER_PLUS_GAP,eventually
1619,MINUS_FILLER_PLUS_GAP,eventually
1619,PLUS_FILLER_MINUS_GAP,you
1619,MINUS_FILLER_MINUS_GAP,you
1620,PLUS_FILLER_PLUS_GAP,eventually
1620,MINUS_FILLER_PLUS_GAP,eventually
1620,PLUS_FILLER_MINUS_GAP,Kim
1620,MINUS_FILLER_MINUS_GAP,Kim
1621,PLUS_FILLER_PLUS_GAP,soon
1621,MINUS_FILLER_PLUS_GAP,soon
1621,PLUS_FILLER_MINUS_GAP,us
1621,MINUS_FILLER_MINUS_GAP,us
1622,PLUS_FILLER_PLUS_GAP,soon
1622,MINUS_FILLER_PLUS_GAP,soon
1622,PLUS_FILLER_MINUS_GAP,you
1622,MINUS_FILLER_MINUS_GAP,you
1623,PLUS_FILLER_PLUS_GAP,soon
1623,MINUS_FILLER_PLUS_GAP,soon
1623,PLUS_FILLER_MINUS_GAP,Kim
1623,MINUS_FILLER_MINUS_GAP,Kim
1624,PLUS_FILLER_PLUS_GAP,soon
1624,MINUS_FILLER_PLUS_GAP,soon
1624,PLUS_FILLER_MINUS_GAP,us
1624,MINUS_FILLER_MINUS_GAP,us
1625,PLUS_FILLER_PLUS_GAP,soon
1625,MINUS_FILLER_PLUS_GAP,soon
1625,PLUS_FILLER_MINUS_GAP,you
1625,MINUS_FILLER_MINUS_GAP,you
1626,PLUS_FILLER_PLUS_GAP,soon
1626,MINUS_FILLER_PLUS_GAP,soon
1626,PLUS_FILLER_MINUS_GAP,Kim
1626,MINUS_FILLER_MINUS_GAP,Kim
1627,PLUS_FILLER_PLUS_GAP,eventually
1627,MINUS_FILLER_PLUS_GAP,eventually
1627,PLUS_FILLER_MINUS_GAP,Kim
1627,MINUS_FILLER_MINUS_GAP,Kim
1628,PLUS_FILLER_PLUS_GAP,eventually
1628,MINUS_FILLER_PLUS_GAP,eventually
1628,PLUS_FILLER_MINUS_GAP,us
1628,MINUS_FILLER_MINUS_GAP,us
1629,PLUS_FILLER_PLUS_GAP,eventually
1629,MINUS_FILLER_PLUS_GAP,eventually
1629,PLUS_FILLER_MINUS_GAP,you
1629,MINUS_FILLER_MINUS_GAP,you
1630,PLUS_FILLER_PLUS_GAP,eventually
1630,MINUS_FILLER_PLUS_GAP,eventually
1630,PLUS_FILLER_MINUS_GAP,Kim
1630,MINUS_FILLER_MINUS_GAP,Kim
1631,PLUS_FILLER_PLUS_GAP,eventually
1631,MINUS_FILLER_PLUS_GAP,eventually
1631,PLUS_FILLER_MINUS_GAP,us
1631,MINUS_FILLER_MINUS_GAP,us
1632,PLUS_FILLER_PLUS_GAP,eventually
1632,MINUS_FILLER_PLUS_GAP,eventually
1632,PLUS_FILLER_MINUS_GAP,you
1632,MINUS_FILLER_MINUS_GAP,you
1633,PLUS_FILLER_PLUS_GAP,soon
1633,MINUS_FILLER_PLUS_GAP,soon
1633,PLUS_FILLER_MINUS_GAP,Kim
1633,MINUS_FILLER_MINUS_GAP,Kim
1634,PLUS_FILLER_PLUS_GAP,soon
1634,MINUS_FILLER_PLUS_GAP,soon
1634,PLUS_FILLER_MINUS_GAP,us
1634,MINUS_FILLER_MINUS_GAP,us
1635,PLUS_FILLER_PLUS_GAP,soon
1635,MINUS_FILLER_PLUS_GAP,soon
1635,PLUS_FILLER_MINUS_GAP,you
1635,MINUS_FILLER_MINUS_GAP,you
1636,PLUS_FILLER_PLUS_GAP,soon
1636,MINUS_FILLER_PLUS_GAP,soon
1636,PLUS_FILLER_MINUS_GAP,Kim
1636,MINUS_FILLER_MINUS_GAP,Kim
1637,PLUS_FILLER_PLUS_GAP,soon
1637,MINUS_FILLER_PLUS_GAP,soon
1637,PLUS_FILLER_MINUS_GAP,us
1637,MINUS_FILLER_MINUS_GAP,us
1638,PLUS_FILLER_PLUS_GAP,soon
1638,MINUS_FILLER_PLUS_GAP,soon
1638,PLUS_FILLER_MINUS_GAP,you
1638,MINUS_FILLER_MINUS_GAP,you
1639,PLUS_FILLER_PLUS_GAP,eventually
1639,MINUS_FILLER_PLUS_GAP,eventually
1639,PLUS_FILLER_MINUS_GAP,Kim
1639,MINUS_FILLER_MINUS_GAP,Kim
1640,PLUS_FILLER_PLUS_GAP,eventually
1640,MINUS_FILLER_PLUS_GAP,eventually
1640,PLUS_FILLER_MINUS_GAP,us
1640,MINUS_FILLER_MINUS_GAP,us
1641,PLUS_FILLER_PLUS_GAP,eventually
1641,MINUS_FILLER_PLUS_GAP,eventually
1641,PLUS_FILLER_MINUS_GAP,you
1641,MINUS_FILLER_MINUS_GAP,you
1642,PLUS_FILLER_PLUS_GAP,eventually
1642,MINUS_FILLER_PLUS_GAP,eventually
1642,PLUS_FILLER_MINUS_GAP,Kim
1642,MINUS_FILLER_MINUS_GAP,Kim
1643,PLUS_FILLER_PLUS_GAP,eventually
1643,MINUS_FILLER_PLUS_GAP,eventually
1643,PLUS_FILLER_MINUS_GAP,us
1643,MINUS_FILLER_MINUS_GAP,us
1644,PLUS_FILLER_PLUS_GAP,eventually
1644,MINUS_FILLER_PLUS_GAP,eventually
1644,PLUS_FILLER_MINUS_GAP,you
1644,MINUS_FILLER_MINUS_GAP,you
1645,PLUS_FILLER_PLUS_GAP,soon
1645,MINUS_FILLER_PLUS_GAP,soon
1645,PLUS_FILLER_MINUS_GAP,us
1645,MINUS_FILLER_MINUS_GAP,us
1646,PLUS_FILLER_PLUS_GAP,soon
1646,MINUS_FILLER_PLUS_GAP,soon
1646,PLUS_FILLER_MINUS_GAP,Kim
1646,MINUS_FILLER_MINUS_GAP,Kim
1647,PLUS_FILLER_PLUS_GAP,soon
1647,MINUS_FILLER_PLUS_GAP,soon
1647,PLUS_FILLER_MINUS_GAP,you
1647,MINUS_FILLER_MINUS_GAP,you
1648,PLUS_FILLER_PLUS_GAP,soon
1648,MINUS_FILLER_PLUS_GAP,soon
1648,PLUS_FILLER_MINUS_GAP,us
1648,MINUS_FILLER_MINUS_GAP,us
1649,PLUS_FILLER_PLUS_GAP,soon
1649,MINUS_FILLER_PLUS_GAP,soon
1649,PLUS_FILLER_MINUS_GAP,Kim
1649,MINUS_FILLER_MINUS_GAP,Kim
1650,PLUS_FILLER_PLUS_GAP,soon
1650,MINUS_FILLER_PLUS_GAP,soon
1650,PLUS_FILLER_MINUS_GAP,you
1650,MINUS_FILLER_MINUS_GAP,you
1651,PLUS_FILLER_PLUS_GAP,eventually
1651,MINUS_FILLER_PLUS_GAP,eventually
1651,PLUS_FILLER_MINUS_GAP,you
1651,MINUS_FILLER_MINUS_GAP,you
1652,PLUS_FILLER_PLUS_GAP,eventually
1652,MINUS_FILLER_PLUS_GAP,eventually
1652,PLUS_FILLER_MINUS_GAP,us
1652,MINUS_FILLER_MINUS_GAP,us
1653,PLUS_FILLER_PLUS_GAP,eventually
1653,MINUS_FILLER_PLUS_GAP,eventually
1653,PLUS_FILLER_MINUS_GAP,Kim
1653,MINUS_FILLER_MINUS_GAP,Kim
1654,PLUS_FILLER_PLUS_GAP,eventually
1654,MINUS_FILLER_PLUS_GAP,eventually
1654,PLUS_FILLER_MINUS_GAP,you
1654,MINUS_FILLER_MINUS_GAP,you
1655,PLUS_FILLER_PLUS_GAP,eventually
1655,MINUS_FILLER_PLUS_GAP,eventually
1655,PLUS_FILLER_MINUS_GAP,us
1655,MINUS_FILLER_MINUS_GAP,us
1656,PLUS_FILLER_PLUS_GAP,eventually
1656,MINUS_FILLER_PLUS_GAP,eventually
1656,PLUS_FILLER_MINUS_GAP,Kim
1656,MINUS_FILLER_MINUS_GAP,Kim
1657,PLUS_FILLER_PLUS_GAP,soon
1657,MINUS_FILLER_PLUS_GAP,soon
1657,PLUS_FILLER_MINUS_GAP,you
1657,MINUS_FILLER_MINUS_GAP,you
1658,PLUS_FILLER_PLUS_GAP,soon
1658,MINUS_FILLER_PLUS_GAP,soon
1658,PLUS_FILLER_MINUS_GAP,Kim
1658,MINUS_FILLER_MINUS_GAP,Kim
1659,PLUS_FILLER_PLUS_GAP,soon
1659,MINUS_FILLER_PLUS_GAP,soon
1659,PLUS_FILLER_MINUS_GAP,us
1659,MINUS_FILLER_MINUS_GAP,us
1660,PLUS_FILLER_PLUS_GAP,soon
1660,MINUS_FILLER_PLUS_GAP,soon
1660,PLUS_FILLER_MINUS_GAP,you
1660,MINUS_FILLER_MINUS_GAP,you
1661,PLUS_FILLER_PLUS_GAP,soon
1661,MINUS_FILLER_PLUS_GAP,soon
1661,PLUS_FILLER_MINUS_GAP,Kim
1661,MINUS_FILLER_MINUS_GAP,Kim
1662,PLUS_FILLER_PLUS_GAP,soon
1662,MINUS_FILLER_PLUS_GAP,soon
1662,PLUS_FILLER_MINUS_GAP,us
1662,MINUS_FILLER_MINUS_GAP,us
1663,PLUS_FILLER_PLUS_GAP,eventually
1663,MINUS_FILLER_PLUS_GAP,eventually
1663,PLUS_FILLER_MINUS_GAP,you
1663,MINUS_FILLER_MINUS_GAP,you
1664,PLUS_FILLER_PLUS_GAP,eventually
1664,MINUS_FILLER_PLUS_GAP,eventually
1664,PLUS_FILLER_MINUS_GAP,Kim
1664,MINUS_FILLER_MINUS_GAP,Kim
1665,PLUS_FILLER_PLUS_GAP,eventually
1665,MINUS_FILLER_PLUS_GAP,eventually
1665,PLUS_FILLER_MINUS_GAP,us
1665,MINUS_FILLER_MINUS_GAP,us
1666,PLUS_FILLER_PLUS_GAP,eventually
1666,MINUS_FILLER_PLUS_GAP,eventually
1666,PLUS_FILLER_MINUS_GAP,you
1666,MINUS_FILLER_MINUS_GAP,you
1667,PLUS_FILLER_PLUS_GAP,eventually
1667,MINUS_FILLER_PLUS_GAP,eventually
1667,PLUS_FILLER_MINUS_GAP,Kim
1667,MINUS_FILLER_MINUS_GAP,Kim
1668,PLUS_FILLER_PLUS_GAP,eventually
1668,MINUS_FILLER_PLUS_GAP,eventually
1668,PLUS_FILLER_MINUS_GAP,us
1668,MINUS_FILLER_MINUS_GAP,us
1669,PLUS_FILLER_PLUS_GAP,soon
1669,MINUS_FILLER_PLUS_GAP,soon
1669,PLUS_FILLER_MINUS_GAP,you
1669,MINUS_FILLER_MINUS_GAP,you
1670,PLUS_FILLER_PLUS_GAP,soon
1670,MINUS_FILLER_PLUS_GAP,soon
1670,PLUS_FILLER_MINUS_GAP,us
1670,MINUS_FILLER_MINUS_GAP,us
1671,PLUS_FILLER_PLUS_GAP,soon
1671,MINUS_FILLER_PLUS_GAP,soon
1671,PLUS_FILLER_MINUS_GAP,Kim
1671,MINUS_FILLER_MINUS_GAP,Kim
1672,PLUS_FILLER_PLUS_GAP,soon
1672,MINUS_FILLER_PLUS_GAP,soon
1672,PLUS_FILLER_MINUS_GAP,you
1672,MINUS_FILLER_MINUS_GAP,you
1673,PLUS_FILLER_PLUS_GAP,soon
1673,MINUS_FILLER_PLUS_GAP,soon
1673,PLUS_FILLER_MINUS_GAP,us
1673,MINUS_FILLER_MINUS_GAP,us
1674,PLUS_FILLER_PLUS_GAP,soon
1674,MINUS_FILLER_PLUS_GAP,soon
1674,PLUS_FILLER_MINUS_GAP,Kim
1674,MINUS_FILLER_MINUS_GAP,Kim
1675,PLUS_FILLER_PLUS_GAP,eventually
1675,MINUS_FILLER_PLUS_GAP,eventually
1675,PLUS_FILLER_MINUS_GAP,Kim
1675,MINUS_FILLER_MINUS_GAP,Kim
1676,PLUS_FILLER_PLUS_GAP,eventually
1676,MINUS_FILLER_PLUS_GAP,eventually
1676,PLUS_FILLER_MINUS_GAP,you
1676,MINUS_FILLER_MINUS_GAP,you
1677,PLUS_FILLER_PLUS_GAP,eventually
1677,MINUS_FILLER_PLUS_GAP,eventually
1677,PLUS_FILLER_MINUS_GAP,us
1677,MINUS_FILLER_MINUS_GAP,us
1678,PLUS_FILLER_PLUS_GAP,eventually
1678,MINUS_FILLER_PLUS_GAP,eventually
1678,PLUS_FILLER_MINUS_GAP,Kim
1678,MINUS_FILLER_MINUS_GAP,Kim
1679,PLUS_FILLER_PLUS_GAP,eventually
1679,MINUS_FILLER_PLUS_GAP,eventually
1679,PLUS_FILLER_MINUS_GAP,you
1679,MINUS_FILLER_MINUS_GAP,you
1680,PLUS_FILLER_PLUS_GAP,eventually
1680,MINUS_FILLER_PLUS_GAP,eventually
1680,PLUS_FILLER_MINUS_GAP,us
1680,MINUS_FILLER_MINUS_GAP,us
1681,PLUS_FILLER_PLUS_GAP,soon
1681,MINUS_FILLER_PLUS_GAP,soon
1681,PLUS_FILLER_MINUS_GAP,us
1681,MINUS_FILLER_MINUS_GAP,us
1682,PLUS_FILLER_PLUS_GAP,soon
1682,MINUS_FILLER_PLUS_GAP,soon
1682,PLUS_FILLER_MINUS_GAP,you
1682,MINUS_FILLER_MINUS_GAP,you
1683,PLUS_FILLER_PLUS_GAP,soon
1683,MINUS_FILLER_PLUS_GAP,soon
1683,PLUS_FILLER_MINUS_GAP,Kim
1683,MINUS_FILLER_MINUS_GAP,Kim
1684,PLUS_FILLER_PLUS_GAP,soon
1684,MINUS_FILLER_PLUS_GAP,soon
1684,PLUS_FILLER_MINUS_GAP,us
1684,MINUS_FILLER_MINUS_GAP,us
1685,PLUS_FILLER_PLUS_GAP,soon
1685,MINUS_FILLER_PLUS_GAP,soon
1685,PLUS_FILLER_MINUS_GAP,you
1685,MINUS_FILLER_MINUS_GAP,you
1686,PLUS_FILLER_PLUS_GAP,soon
1686,MINUS_FILLER_PLUS_GAP,soon
1686,PLUS_FILLER_MINUS_GAP,Kim
1686,MINUS_FILLER_MINUS_GAP,Kim
1687,PLUS_FILLER_PLUS_GAP,eventually
1687,MINUS_FILLER_PLUS_GAP,eventually
1687,PLUS_FILLER_MINUS_GAP,Kim
1687,MINUS_FILLER_MINUS_GAP,Kim
1688,PLUS_FILLER_PLUS_GAP,eventually
1688,MINUS_FILLER_PLUS_GAP,eventually
1688,PLUS_FILLER_MINUS_GAP,you
1688,MINUS_FILLER_MINUS_GAP,you
1689,PLUS_FILLER_PLUS_GAP,eventually
1689,MINUS_FILLER_PLUS_GAP,eventually
1689,PLUS_FILLER_MINUS_GAP,us
1689,MINUS_FILLER_MINUS_GAP,us
1690,PLUS_FILLER_PLUS_GAP,eventually
1690,MINUS_FILLER_PLUS_GAP,eventually
1690,PLUS_FILLER_MINUS_GAP,Kim
1690,MINUS_FILLER_MINUS_GAP,Kim
1691,PLUS_FILLER_PLUS_GAP,eventually
1691,MINUS_FILLER_PLUS_GAP,eventually
1691,PLUS_FILLER_MINUS_GAP,you
1691,MINUS_FILLER_MINUS_GAP,you
1692,PLUS_FILLER_PLUS_GAP,eventually
1692,MINUS_FILLER_PLUS_GAP,eventually
1692,PLUS_FILLER_MINUS_GAP,us
1692,MINUS_FILLER_MINUS_GAP,us
1693,PLUS_FILLER_PLUS_GAP,soon
1693,MINUS_FILLER_PLUS_GAP,soon
1693,PLUS_FILLER_MINUS_GAP,Kim
1693,MINUS_FILLER_MINUS_GAP,Kim
1694,PLUS_FILLER_PLUS_GAP,soon
1694,MINUS_FILLER_PLUS_GAP,soon
1694,PLUS_FILLER_MINUS_GAP,us
1694,MINUS_FILLER_MINUS_GAP,us
1695,PLUS_FILLER_PLUS_GAP,soon
1695,MINUS_FILLER_PLUS_GAP,soon
1695,PLUS_FILLER_MINUS_GAP,you
1695,MINUS_FILLER_MINUS_GAP,you
1696,PLUS_FILLER_PLUS_GAP,soon
1696,MINUS_FILLER_PLUS_GAP,soon
1696,PLUS_FILLER_MINUS_GAP,Kim
1696,MINUS_FILLER_MINUS_GAP,Kim
1697,PLUS_FILLER_PLUS_GAP,soon
1697,MINUS_FILLER_PLUS_GAP,soon
1697,PLUS_FILLER_MINUS_GAP,us
1697,MINUS_FILLER_MINUS_GAP,us
1698,PLUS_FILLER_PLUS_GAP,soon
1698,MINUS_FILLER_PLUS_GAP,soon
1698,PLUS_FILLER_MINUS_GAP,you
1698,MINUS_FILLER_MINUS_GAP,you
1699,PLUS_FILLER_PLUS_GAP,eventually
1699,MINUS_FILLER_PLUS_GAP,eventually
1699,PLUS_FILLER_MINUS_GAP,Kim
1699,MINUS_FILLER_MINUS_GAP,Kim
1700,PLUS_FILLER_PLUS_GAP,eventually
1700,MINUS_FILLER_PLUS_GAP,eventually
1700,PLUS_FILLER_MINUS_GAP,you
1700,MINUS_FILLER_MINUS_GAP,you
1701,PLUS_FILLER_PLUS_GAP,eventually
1701,MINUS_FILLER_PLUS_GAP,eventually
1701,PLUS_FILLER_MINUS_GAP,us
1701,MINUS_FILLER_MINUS_GAP,us
1702,PLUS_FILLER_PLUS_GAP,eventually
1702,MINUS_FILLER_PLUS_GAP,eventually
1702,PLUS_FILLER_MINUS_GAP,Kim
1702,MINUS_FILLER_MINUS_GAP,Kim
1703,PLUS_FILLER_PLUS_GAP,eventually
1703,MINUS_FILLER_PLUS_GAP,eventually
1703,PLUS_FILLER_MINUS_GAP,you
1703,MINUS_FILLER_MINUS_GAP,you
1704,PLUS_FILLER_PLUS_GAP,eventually
1704,MINUS_FILLER_PLUS_GAP,eventually
1704,PLUS_FILLER_MINUS_GAP,us
1704,MINUS_FILLER_MINUS_GAP,us
1705,PLUS_FILLER_PLUS_GAP,soon
1705,MINUS_FILLER_PLUS_GAP,soon
1705,PLUS_FILLER_MINUS_GAP,Kim
1705,MINUS_FILLER_MINUS_GAP,Kim
1706,PLUS_FILLER_PLUS_GAP,soon
1706,MINUS_FILLER_PLUS_GAP,soon
