sentence_type,item_id,condition,full_sentence
embed3,11,what_no-gap,Her friend found out what my friend believes the professor said his colleague noticed the visitor told a story to the guests .
embed3,11,that_no-gap,Her friend found out that my friend believes the professor said his colleague noticed the visitor told a story to the guests .
embed3,12,what_gap,I realized what the painter believed his rival suspected the colonel said the suffering artist saw at the museum .
embed3,12,that_gap,I realized that the painter believed his rival suspected the colonel said the suffering artist saw at the museum .
embed3,12,what_no-gap,I realized what the painter believed his rival suspected the colonel said the suffering artist saw a painting at the museum .
embed3,12,that_no-gap,I realized that the painter believed his rival suspected the colonel said the suffering artist saw a painting at the museum .
embed3,13,what_gap,The novel revealed what our friend thought the reporter knows her contact said the young politician said to his donors .
embed3,13,that_gap,The novel revealed that our friend thought the reporter knows her contact said the young politician said to his donors .
embed3,13,what_no-gap,The novel revealed what our friend thought the reporter knows her contact said the young politician said something to his donors .
embed3,13,that_no-gap,The novel revealed that our friend thought the reporter knows her contact said the young politician said something to his donors .
embed3,14,what_gap,We all know what my neighbor said her associate knew a mutual friend stated the young professional assembled for his parents .
embed3,14,that_gap,We all know that my neighbor said her associate knew a mutual friend stated the young professional assembled for his parents .
embed3,14,what_no-gap,We all know what my neighbor said her associate knew a mutual friend stated the young professional assembled the bed for his parents .
embed3,14,that_no-gap,We all know that my neighbor said her associate knew a mutual friend stated the young professional assembled the bed for his parents .
embed3,15,what_gap,I know what their friend said the secretary believed the worker thinks the elderly lady found on the bus .
embed3,15,that_gap,I know that their friend said the secretary believed the worker thinks the elderly lady found on the bus .
embed3,15,what_no-gap,I know what their friend said the secretary believed the worker thinks the elderly lady found a quarter on the bus .
embed3,15,that_no-gap,I know that their friend said the secretary believed the worker thinks the elderly lady found a quarter on the bus .
embed3,16,what_gap,My friends all know what her friend knew the delivery man believed the cop believes the single mother described to her friends .
embed3,16,that_gap,My friends all know that her friend knew the delivery man believed the cop believes the single mother described to her friends .
embed3,16,what_no-gap,My friends all know what her friend knew the delivery man believed the cop believes the single mother described her woes to her friends .
embed3,16,that_no-gap,My friends all know that her friend knew the delivery man believed the cop believes the single mother described her woes to her friends .
embed3,17,what_gap,The visitor said who my friend said her mother knew the minister stated the human resources officer talked with in her office .
embed3,17,that_gap,The visitor said that my friend said her mother knew the minister stated the human resources officer talked with in her office .
embed3,17,what_no-gap,The visitor said who my friend said her mother knew the minister stated the human resources officer talked with the new manager in her office .
embed3,17,that_no-gap,The visitor said that my friend said her mother knew the minister stated the human resources officer talked with the new manager in her office .
embed3,18,what_gap,I know what the woman believed the secretary said her friend recalled the five star general found in the office .
